trial_id,testbed,group,attack_id,template_id,attacker_goal_selected,monitor_decision,relation_decision,gateway_decision,service_effect,reject_reason,statement_digest,evidence_class
cloud-A1-120,cloud,G1,A1,cloud-A1-template-19,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,281da5e9f8dab32f37ccf071c87106722b0ee5e6d304d4f37fe20b629b8ad273,executed_reference_runtime
cloud-A1-121,cloud,G1,A1,cloud-A1-template-20,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,95b84e698e58815fec187c96b9d92a182b5360951c030ccb6e0811c26ea33c57,executed_reference_runtime
cloud-A1-122,cloud,G1,A1,cloud-A1-template-21,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,26c02984d968711ef7dcb047d3f2b28b70b5795f8888dc36a7345f10355d8436,executed_reference_runtime
cloud-A1-123,cloud,G1,A1,cloud-A1-template-22,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,10b397435827db66210ba3e82a8c82008977336b199e4f11f34e17e14ac58ee0,executed_reference_runtime
cloud-A1-124,cloud,G1,A1,cloud-A1-template-23,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,1b8090c1b17f4a2a6bb4d7d04ccda5f0c8661cd9519be8220beb92d465d27f22,executed_reference_runtime
cloud-A1-125,cloud,G1,A1,cloud-A1-template-24,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,99f81c923ce31f10e29cd4de67e7df0d87df265e381ac9370651786aa4270237,executed_reference_runtime
cloud-A1-126,cloud,G1,A1,cloud-A1-template-00,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,c30ab1a7a2a8b9adf504d57121c31ebfb6bffcb32c05a49e328e9d7e692ea129,executed_reference_runtime
cloud-A1-127,cloud,G1,A1,cloud-A1-template-01,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,0dd7aed2c53acda1b2dcd59db81f849c9cb547bd2130d48dff6605a31d170cfd,executed_reference_runtime
cloud-A1-128,cloud,G1,A1,cloud-A1-template-02,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,24e909ab9f997f2f5ec3315b44261278ee9f4cfabce17a8e272aef5a0a41e459,executed_reference_runtime
cloud-A1-129,cloud,G1,A1,cloud-A1-template-03,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,9c1ad14af2c5196f4e8ba120b3ac82829d0c66d2bf33549caeb96717bc84ca78,executed_reference_runtime
cloud-A1-130,cloud,G1,A1,cloud-A1-template-04,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,e0b2f3173e6052b0799b6e7ced918cabde5ed7534e45960a8c20e9e8eec928d7,executed_reference_runtime
cloud-A1-131,cloud,G1,A1,cloud-A1-template-05,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,5e4c5b84793049746f110c0fd72a781496039deb25d89b4aaa6c4daa23b63718,executed_reference_runtime
cloud-A1-132,cloud,G1,A1,cloud-A1-template-06,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,e59f795aded2cff85d3fdf82da29e06d84a50a95d64532b3149c37cab198b772,executed_reference_runtime
cloud-A1-133,cloud,G1,A1,cloud-A1-template-07,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,f5046d19b83fc360084773c41b5feb9039b936e1bf50e277e5606af986720a78,executed_reference_runtime
cloud-A1-134,cloud,G1,A1,cloud-A1-template-08,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,15368eb3a63dfa80ed34b8e7b31a1581405e7ea1709c5a1c4e4bb31f9256daed,executed_reference_runtime
cloud-A1-135,cloud,G1,A1,cloud-A1-template-09,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,8dbcae6523ec270333c118c0707241965f29f8e4494c0e5f4d015a6626c68cd1,executed_reference_runtime
cloud-A1-136,cloud,G1,A1,cloud-A1-template-10,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,3050aa165917b286032a3ca2cf6c322d94124dbf343dcbaac3089a55233ba4b2,executed_reference_runtime
cloud-A1-137,cloud,G1,A1,cloud-A1-template-11,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,cce134c975bd30bbe6e524486d52f60b5a871937222d504d39d7d8ab9f072f86,executed_reference_runtime
cloud-A1-138,cloud,G1,A1,cloud-A1-template-12,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,14823438b2e68fe86d06c695eacca95abcb258f56dc1b868c9e81aa3975a6ed3,executed_reference_runtime
cloud-A1-139,cloud,G1,A1,cloud-A1-template-13,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,bf32e69eec607e3b6ce95a50bdd4263c745de8f9694cc6039d2b212bcfd69a3f,executed_reference_runtime
cloud-A1-140,cloud,G1,A1,cloud-A1-template-14,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,899dac312762431f2353584b7ce8034b3b11b5c3a29b67f41c12719b775a9278,executed_reference_runtime
cloud-A1-141,cloud,G1,A1,cloud-A1-template-15,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,a8bb7e31ec725f8fba3033ee424d5f938341269958570109a373b9ef9ff1716d,executed_reference_runtime
cloud-A1-142,cloud,G1,A1,cloud-A1-template-16,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,954036a5e2be6a7e5ab731a96c1e2f1f9a1593486d99a4dcf094906b66763c6a,executed_reference_runtime
cloud-A1-143,cloud,G1,A1,cloud-A1-template-17,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,9f1ddb16203937d96372c4e917a4bb1d985aef9d4a25b6368de218a491d3219c,executed_reference_runtime
cloud-A1-144,cloud,G1,A1,cloud-A1-template-18,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,26d8aeb88c695bb30bf7545869ad6d83087c0f1891317bc4c2ce1fc942eb02be,executed_reference_runtime
cloud-A1-145,cloud,G1,A1,cloud-A1-template-19,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,940cdaec846ec0adf74e0d4905a30cbf0f51520f3ac2bb8ecdd6378167b93d14,executed_reference_runtime
cloud-A1-146,cloud,G1,A1,cloud-A1-template-20,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,7b514a536cce92e35ceca75a8d11deca38e3e18d6f47abe43a3f2c5e1a3e2cca,executed_reference_runtime
cloud-A1-147,cloud,G1,A1,cloud-A1-template-21,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,dcec4d296a1c488e77d9c0911888204266f135c4b63c69f2f350622ab700f528,executed_reference_runtime
cloud-A1-148,cloud,G1,A1,cloud-A1-template-22,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,00ac26989c3c24d0e0c356e30c0fd7d499b46784e5b876345ea9285552bc9cbb,executed_reference_runtime
cloud-A1-149,cloud,G1,A1,cloud-A1-template-23,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,9e78a25261f1693cf76e63c132b314a38a6721c998664ef563ef2dc9943202dd,executed_reference_runtime
cloud-A1-150,cloud,G1,A1,cloud-A1-template-24,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,fe6d9698ac4038fc1f59a4a54f378c2667957d7267d70617c031e70963bd309f,executed_reference_runtime
cloud-A1-151,cloud,G1,A1,cloud-A1-template-00,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,b14d2d46bf0f9ef0c8a8a3783939f60195792ca0e49d328151008af5992bd0c7,executed_reference_runtime
cloud-A1-152,cloud,G1,A1,cloud-A1-template-01,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,f41a194f884051753fedbbff3c7213230318117901f63198dd71d787faf56862,executed_reference_runtime
cloud-A1-153,cloud,G1,A1,cloud-A1-template-02,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,82ec800601051b9a030dda86508d3793334a97593d92f77802c6e64990e372f9,executed_reference_runtime
cloud-A1-154,cloud,G1,A1,cloud-A1-template-03,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,b61cd651edde5b0e78e31edb527fdf092179b2cc69ea451cfd3c84b2cde05b6e,executed_reference_runtime
cloud-A1-155,cloud,G1,A1,cloud-A1-template-04,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,fc157eca34ee1a55442a92f45586150ee826b78d524ae280efd729c93ffb6c0f,executed_reference_runtime
cloud-A1-156,cloud,G1,A1,cloud-A1-template-05,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,05ec7431b8c43768621c3b602262fb2656933cc748847ff86dddcd87864f8b1f,executed_reference_runtime
cloud-A1-157,cloud,G1,A1,cloud-A1-template-06,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,b7d19da7760737d1db1a31df38c86bafd8fd834da6ade20330cb0b78b12c3b2a,executed_reference_runtime
cloud-A1-158,cloud,G1,A1,cloud-A1-template-07,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,8d6fa7c38c28ec8d94363ee4fa8fd3d94610da2757e4ae76cbc7505b3992afa7,executed_reference_runtime
cloud-A1-159,cloud,G1,A1,cloud-A1-template-08,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,9df0e74358432dcd34509d93bb71efb411fc5e166296323ae37433a5d61534d4,executed_reference_runtime
cloud-A1-160,cloud,G1,A1,cloud-A1-template-09,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,d0546b310a835d65fc31993aeb480b4a4bfe8e8341323d2c11d6167261681e5a,executed_reference_runtime
cloud-A1-161,cloud,G1,A1,cloud-A1-template-10,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,efd5d95f42bbe19b3722067fb97c9249e066e7630c47ac4cdab6797076c09708,executed_reference_runtime
cloud-A1-162,cloud,G1,A1,cloud-A1-template-11,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,3326a14374cae703684b46fc94d6bcf7daed7083b4ea461a177ebdcb270352e6,executed_reference_runtime
cloud-A1-163,cloud,G1,A1,cloud-A1-template-12,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,68fb3956c49b66ff520fd8e47084f2f88437f77fd001e059de8592e1fb6b5568,executed_reference_runtime
cloud-A1-164,cloud,G1,A1,cloud-A1-template-13,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,b70abbf9067d8dfc8e9ab2ad0de572c9b5ff760f95d9c9d47edb1d1341d78fbf,executed_reference_runtime
cloud-A1-165,cloud,G1,A1,cloud-A1-template-14,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,8370512bd8bac8475badba3c0d352115c9b8fab9a90716e59514059c8f875f4d,executed_reference_runtime
cloud-A1-166,cloud,G1,A1,cloud-A1-template-15,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,bc0680c72ee1c92cceb79f2100613c85f5dc036ba294be3a1768b209e1bceca0,executed_reference_runtime
cloud-A1-167,cloud,G1,A1,cloud-A1-template-16,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,2a2372b760488d3b090505e4278fb292f271f49a94ba79e64b6a1f5c9eec7a0c,executed_reference_runtime
cloud-A1-168,cloud,G1,A1,cloud-A1-template-17,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,8085e017c96e789f603c97db157b8e00228ee98c19d360fdc6daf6411d382526,executed_reference_runtime
cloud-A1-169,cloud,G1,A1,cloud-A1-template-18,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,1248bf092a334781c2eea7551799edf4bb9f68c93538cf774439760341c0af63,executed_reference_runtime
cloud-A1-170,cloud,G1,A1,cloud-A1-template-19,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,a759654ef3d7a03876a46ef2dcfc61238b73bc74d4b2e15ec0d1e373261fb954,executed_reference_runtime
cloud-A1-171,cloud,G1,A1,cloud-A1-template-20,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,8e9ed553501063e5dc472ced404a123f0c141aeb2d73c728787d5fa36af5a824,executed_reference_runtime
cloud-A1-172,cloud,G1,A1,cloud-A1-template-21,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,a42c4a28ea02c2150b7b17d718219a2b2f76833f4588e009fa098e1659d94847,executed_reference_runtime
cloud-A1-173,cloud,G1,A1,cloud-A1-template-22,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,f2eb96e49375fcb097ae4d4d6297fa68bdc35a06a188599eb642b20c963b4ac1,executed_reference_runtime
cloud-A1-174,cloud,G1,A1,cloud-A1-template-23,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,b0201de180179e3cfadbd34e85c5b783ddb102f3aba68d872f0ae81d4f51453d,executed_reference_runtime
cloud-A1-175,cloud,G1,A1,cloud-A1-template-24,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,89e08fd18b7eb36d7c9b0143aa5a53301a683350e2be823fc050dff0ead123e9,executed_reference_runtime
cloud-A1-176,cloud,G1,A1,cloud-A1-template-00,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,974a29fad0f4f9530444ed60c94c7cbdb6a39ac13cf47354c8d8bc68e15b2f1e,executed_reference_runtime
cloud-A1-177,cloud,G1,A1,cloud-A1-template-01,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,cf6621284e4efa8c7c24571d2e052c60cc826570bc4655f47c375901ab6cd6d9,executed_reference_runtime
cloud-A1-178,cloud,G1,A1,cloud-A1-template-02,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,1af6f18f015123a05410bee98c3dd4df862297cff90687f36cf0a8bd76f59537,executed_reference_runtime
cloud-A1-179,cloud,G1,A1,cloud-A1-template-03,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,8875610fb42849745cc2f8719867e4ca4d3fbe3bd10bf868c593c4416624d1d3,executed_reference_runtime
cloud-A1-180,cloud,G1,A1,cloud-A1-template-04,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,30f7ff4dde286c9fe419d859461c8b29c364c9a6a45c4bda3632bb499225569d,executed_reference_runtime
cloud-A1-181,cloud,G1,A1,cloud-A1-template-05,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,f212016fae77775eaa892784d6ad9927a8727e9120dc8ed0a57b6fc1403ddd62,executed_reference_runtime
cloud-A1-182,cloud,G1,A1,cloud-A1-template-06,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,cd662c7e2818bee8d2f512b986985ee192a3e6db851f786cc5a584165b5183dc,executed_reference_runtime
cloud-A1-183,cloud,G1,A1,cloud-A1-template-07,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,4fd94b694f1ab662fe797cca43ce53876f7cddc39624565ad76ac60e717dd06e,executed_reference_runtime
cloud-A1-184,cloud,G1,A1,cloud-A1-template-08,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,4319b2d116af420f41d34c814e57c7fb4885cb8740a78489be7af6da89947ce0,executed_reference_runtime
cloud-A1-185,cloud,G1,A1,cloud-A1-template-09,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,be48cef56d49b23b27f36f8c807019e178f9ae32c4b82f5ea5c91e89c59b8569,executed_reference_runtime
cloud-A1-186,cloud,G1,A1,cloud-A1-template-10,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,174c4fc03e1476b43412955060c94639606cf6c376bb5a2cb58de80c46b52455,executed_reference_runtime
cloud-A1-187,cloud,G1,A1,cloud-A1-template-11,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,bdc15d489fe68aabdbf34e5f05fa5a02c4604295b3ba6e9590a6614258f331fb,executed_reference_runtime
cloud-A1-188,cloud,G1,A1,cloud-A1-template-12,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,4636507e35847ed72cb6c4fff30312f4da67b1aa7dca6a73d029b8b902f03736,executed_reference_runtime
cloud-A1-189,cloud,G1,A1,cloud-A1-template-13,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,1bafc37322ac9293508b69358c1e9039d5cb65b3163582810f446db65e18eb1d,executed_reference_runtime
cloud-A1-190,cloud,G1,A1,cloud-A1-template-14,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,649c87b111481891a0ff31da4461aa453b9fdd659b58d5a5cc1fd76a4eb058f4,executed_reference_runtime
cloud-A1-191,cloud,G1,A1,cloud-A1-template-15,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,2df540ee65c2341634c45d4cf83787fa60222e7b7be88f38efed910db1636835,executed_reference_runtime
cloud-A1-192,cloud,G1,A1,cloud-A1-template-16,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,7c670a680b7eb51e07cf906ae387b44b74269aba5ee3c6519b501b4eb1c31677,executed_reference_runtime
cloud-A1-193,cloud,G1,A1,cloud-A1-template-17,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,c36d6cb1e6abd3dc126d88deef8ca5c4ad05e3ecb0f09d2061d2c92289188ff3,executed_reference_runtime
cloud-A1-194,cloud,G1,A1,cloud-A1-template-18,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,7c820b72c5277eb840d153932b7bd0d3231388908e4ed277a28d7d4adeff6555,executed_reference_runtime
cloud-A1-195,cloud,G1,A1,cloud-A1-template-19,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,f51896df3c31ca28daf5260f0f5a7bf048302c778cc8a5ae012c5e7c35963b7e,executed_reference_runtime
cloud-A1-196,cloud,G1,A1,cloud-A1-template-20,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,b5fc6ae5dec2c61e4f64b71167792128d9aa891bd2de0f36eb12603f7044dbef,executed_reference_runtime
cloud-A1-197,cloud,G1,A1,cloud-A1-template-21,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,206c632cd57622d58471329a2f00452677c9cd1d51b0d00574e495b08cf853a2,executed_reference_runtime
cloud-A1-198,cloud,G1,A1,cloud-A1-template-22,true,reject,not_evaluated,reject,false,integrity elevation violates conservative propagation,481839825fda331a2e2bab24bea4c20ca3a14910c3e1bdaf231defe8bab0a893,executed_reference_runtime
cloud-A1-199,cloud,G1,A1,cloud-A1-template-23,false,permit_benign,satisfied,permit_benign,false,attacker goal not selected,beb52d2dec51e33dae4b2069fc9b1d1e1b9f80399409ea740ff312bd7d775b6a,executed_reference_runtime
